GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,TTRACTA,ANRCA,CBSAA,METDIVA,CSAA,NECTAA,NECTADIVA,CNECTAA,CDA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,NAME,LHT001,LHT002,LHT003,LHT004
"G1800070","2010","2","3","Indiana","18","Benton County","007",,,,,,,,,,,"29140","99999","320",,,,,,,,,,,,"Benton County",3479,1691,904,884
"G1800090","2010","2","3","Indiana","18","Blackford County","009",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Blackford County",5236,2414,1515,1307
"G1800110","2010","2","3","Indiana","18","Boone County","011",,,,,,,,,,,"26900","99999","294",,,,,,,,,,,,"Boone County",21149,13100,3456,4593
"G1800130","2010","2","3","Indiana","18","Brown County","013",,,,,,,,,,,"26900","99999","294",,,,,,,,,,,,"Brown County",6199,3625,1570,1004
"G1800150","2010","2","3","Indiana","18","Carroll County","015",,,,,,,,,,,"29140","99999","320",,,,,,,,,,,,"Carroll County",7900,4275,2013,1612
"G1800170","2010","2","3","Indiana","18","Cass County","017",,,,,,,,,,,"30900","99999","999",,,,,,,,,,,,"Cass County",14858,7175,3825,3858
"G1800190","2010","2","3","Indiana","18","Clark County","019",,,,,,,,,,,"31140","99999","350",,,,,,,,,,,,"Clark County",44248,22845,8184,13219
"G1800210","2010","2","3","Indiana","18","Clay County","021",,,,,,,,,,,"45460","99999","999",,,,,,,,,,,,"Clay County",10447,5205,2693,2549
"G1800230","2010","2","3","Indiana","18","Clinton County","023",,,,,,,,,,,"23140","99999","320",,,,,,,,,,,,"Clinton County",12105,6186,2525,3394
"G1800250","2010","2","3","Indiana","18","Crawford County","025",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Crawford County",4303,2017,1536,750
"G1800270","2010","2","3","Indiana","18","Daviess County","027",,,,,,,,,,,"47780","99999","999",,,,,,,,,,,,"Daviess County",11329,4832,3621,2876
"G1800290","2010","2","3","Indiana","18","Dearborn County","029",,,,,,,,,,,"17140","99999","178",,,,,,,,,,,,"Dearborn County",18743,11142,3565,4036
"G1800310","2010","2","3","Indiana","18","Decatur County","031",,,,,,,,,,,"24700","99999","999",,,,,,,,,,,,"Decatur County",9977,4785,2246,2946
"G1800330","2010","2","3","Indiana","18","DeKalb County","033",,,,,,,,,,,"12140","99999","258",,,,,,,,,,,,"DeKalb County",15951,8759,3792,3400
"G1800350","2010","2","3","Indiana","18","Delaware County","035",,,,,,,,,,,"34620","99999","999",,,,,,,,,,,,"Delaware County",46516,19661,10257,16598
"G1800370","2010","2","3","Indiana","18","Dubois County","037",,,,,,,,,,,"27540","99999","999",,,,,,,,,,,,"Dubois County",16133,7761,4649,3723
"G1800390","2010","2","3","Indiana","18","Elkhart County","039",,,,,,,,,,,"21140","99999","515",,,,,,,,,,,,"Elkhart County",70244,35738,13455,21051
"G1800410","2010","2","3","Indiana","18","Fayette County","041",,,,,,,,,,,"18220","99999","999",,,,,,,,,,,,"Fayette County",9719,4548,2272,2899
"G1800430","2010","2","3","Indiana","18","Floyd County","043",,,,,,,,,,,"31140","99999","350",,,,,,,,,,,,"Floyd County",29479,15346,5670,8463
"G1800450","2010","2","3","Indiana","18","Fountain County","045",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Fountain County",6935,3159,2148,1628
"G1800470","2010","2","3","Indiana","18","Franklin County","047",,,,,,,,,,,"17140","99999","178",,,,,,,,,,,,"Franklin County",8579,4613,2280,1686
"G1800490","2010","2","3","Indiana","18","Fulton County","049",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Fulton County",8237,4056,2198,1983
"G1800510","2010","2","3","Indiana","18","Gibson County","051",,,,,,,,,,,"21780","99999","999",,,,,,,,,,,,"Gibson County",13255,6354,3812,3089
"G1800530","2010","2","3","Indiana","18","Grant County","053",,,,,,,,,,,"31980","99999","999",,,,,,,,,,,,"Grant County",27245,12412,6650,8183
"G1800550","2010","2","3","Indiana","18","Greene County","055",,,,,,,,,,,"14020","99999","999",,,,,,,,,,,,"Greene County",13487,6200,4348,2939
"G1800570","2010","2","3","Indiana","18","Hamilton County","057",,,,,,,,,,,"26900","99999","294",,,,,,,,,,,,"Hamilton County",99835,68286,11646,19903
"G1800590","2010","2","3","Indiana","18","Hancock County","059",,,,,,,,,,,"26900","99999","294",,,,,,,,,,,,"Hancock County",26304,16366,4510,5428
"G1800610","2010","2","3","Indiana","18","Harrison County","061",,,,,,,,,,,"31140","99999","350",,,,,,,,,,,,"Harrison County",15192,8436,3980,2776
"G1800630","2010","2","3","Indiana","18","Hendricks County","063",,,,,,,,,,,"26900","99999","294",,,,,,,,,,,,"Hendricks County",52368,34661,7489,10218
"G1800650","2010","2","3","Indiana","18","Henry County","065",,,,,,,,,,,"35220","99999","294",,,,,,,,,,,,"Henry County",19077,9206,4849,5022
"G1800670","2010","2","3","Indiana","18","Howard County","067",,,,,,,,,,,"29020","99999","316",,,,,,,,,,,,"Howard County",34301,16899,7278,10124
"G1800690","2010","2","3","Indiana","18","Huntington County","069",,,,,,,,,,,"26540","99999","258",,,,,,,,,,,,"Huntington County",14218,7787,3196,3235
"G1800710","2010","2","3","Indiana","18","Jackson County","071",,,,,,,,,,,"42980","99999","999",,,,,,,,,,,,"Jackson County",16501,8081,3994,4426
"G1800730","2010","2","3","Indiana","18","Jasper County","073",,,,,,,,,,,"16980","23844","176",,,,,,,,,,,,"Jasper County",12232,6682,2722,2828
"G1800750","2010","2","3","Indiana","18","Jay County","075",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Jay County",8133,3902,2301,1930
"G1800770","2010","2","3","Indiana","18","Jefferson County","077",,,,,,,,,,,"31500","99999","999",,,,,,,,,,,,"Jefferson County",12635,6277,2917,3441
"G1800790","2010","2","3","Indiana","18","Jennings County","079",,,,,,,,,,,"35860","99999","294",,,,,,,,,,,,"Jennings County",10680,5564,2631,2485
"G1800810","2010","2","3","Indiana","18","Johnson County","081",,,,,,,,,,,"26900","99999","294",,,,,,,,,,,,"Johnson County",52242,30651,7918,13673
"G1800830","2010","2","3","Indiana","18","Knox County","083",,,,,,,,,,,"47180","99999","999",,,,,,,,,,,,"Knox County",15249,6373,3802,5074
"G1800850","2010","2","3","Indiana","18","Kosciusko County","085",,,,,,,,,,,"47700","99999","999",,,,,,,,,,,,"Kosciusko County",29197,15279,7047,6871
"G1800870","2010","2","3","Indiana","18","LaGrange County","087",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"LaGrange County",11598,6527,2857,2214
"G1800890","2010","2","3","Indiana","18","Lake County","089",,,,,,,,,,,"16980","23844","176",,,,,,,,,,,,"Lake County",188157,94655,35805,57697
"G1800910","2010","2","3","Indiana","18","LaPorte County","091",,,,,,,,,,,"33140","99999","176",,,,,,,,,,,,"LaPorte County",42331,21372,9801,11158
"G1800930","2010","2","3","Indiana","18","Lawrence County","093",,,,,,,,,,,"13260","99999","999",,,,,,,,,,,,"Lawrence County",18811,9179,5185,4447
"G1800950","2010","2","3","Indiana","18","Madison County","095",,,,,,,,,,,"11300","99999","294",,,,,,,,,,,,"Madison County",51927,25129,11695,15103
"G1800970","2010","2","3","Indiana","18","Marion County","097",,,,,,,,,,,"26900","99999","294",,,,,,,,,,,,"Marion County",366176,163321,43660,159195
"G1800990","2010","2","3","Indiana","18","Marshall County","099",,,,,,,,,,,"38500","99999","515",,,,,,,,,,,,"Marshall County",17406,9103,4180,4123
"G1801010","2010","2","3","Indiana","18","Martin County","101",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Martin County",4216,1911,1483,822
"G1801030","2010","2","3","Indiana","18","Miami County","103",,,,,,,,,,,"37940","99999","316",,,,,,,,,,,,"Miami County",13456,6424,3545,3487
"G1801050","2010","2","3","Indiana","18","Monroe County","105",,,,,,,,,,,"14020","99999","999",,,,,,,,,,,,"Monroe County",54864,20593,8261,26010
"G1801070","2010","2","3","Indiana","18","Montgomery County","107",,,,,,,,,,,"18820","99999","294",,,,,,,,,,,,"Montgomery County",14979,7542,3349,4088
"G1801090","2010","2","3","Indiana","18","Morgan County","109",,,,,,,,,,,"26900","99999","294",,,,,,,,,,,,"Morgan County",25765,14930,5092,5743
"G1801110","2010","2","3","Indiana","18","Newton County","111",,,,,,,,,,,"16980","23844","176",,,,,,,,,,,,"Newton County",5503,3060,1402,1041
"G1801130","2010","2","3","Indiana","18","Noble County","113",,,,,,,,,,,"28340","99999","258",,,,,,,,,,,,"Noble County",17355,9269,4198,3888
"G1801150","2010","2","3","Indiana","18","Ohio County","115",,,,,,,,,,,"17140","99999","178",,,,,,,,,,,,"Ohio County",2477,1319,547,611
"G1801170","2010","2","3","Indiana","18","Orange County","117",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Orange County",7872,3534,2368,1970
"G1801190","2010","2","3","Indiana","18","Owen County","119",,,,,,,,,,,"14020","99999","999",,,,,,,,,,,,"Owen County",8486,4496,2285,1705
"G1801210","2010","2","3","Indiana","18","Parke County","121",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Parke County",6222,2934,1989,1299
"G1801230","2010","2","3","Indiana","18","Perry County","123",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Perry County",7476,3623,2090,1763
"G1801250","2010","2","3","Indiana","18","Pike County","125",,,,,,,,,,,"27540","99999","999",,,,,,,,,,,,"Pike County",5186,2502,1772,912
"G1801270","2010","2","3","Indiana","18","Porter County","127",,,,,,,,,,,"16980","23844","176",,,,,,,,,,,,"Porter County",61998,35194,12083,14721
"G1801290","2010","2","3","Indiana","18","Posey County","129",,,,,,,,,,,"21780","99999","999",,,,,,,,,,,,"Posey County",10171,5401,2930,1840
"G1801310","2010","2","3","Indiana","18","Pulaski County","131",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Pulaski County",5282,2549,1618,1115
"G1801330","2010","2","3","Indiana","18","Putnam County","133",,,,,,,,,,,"26900","99999","294",,,,,,,,,,,,"Putnam County",12917,6974,2881,3062
"G1801350","2010","2","3","Indiana","18","Randolph County","135",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Randolph County",10451,4771,2880,2800
"G1801370","2010","2","3","Indiana","18","Ripley County","137",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Ripley County",10789,5703,2501,2585
"G1801390","2010","2","3","Indiana","18","Rush County","139",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Rush County",6767,3262,1688,1817
"G1801410","2010","2","3","Indiana","18","St. Joseph County","141",,,,,,,,,,,"43780","99999","515",,,,,,,,,,,,"St. Joseph County",103069,50905,20549,31615
"G1801430","2010","2","3","Indiana","18","Scott County","143",,,,,,,,,,,"42500","99999","350",,,,,,,,,,,,"Scott County",9397,4503,2214,2680
"G1801450","2010","2","3","Indiana","18","Shelby County","145",,,,,,,,,,,"26900","99999","294",,,,,,,,,,,,"Shelby County",17302,8958,3418,4926
"G1801470","2010","2","3","Indiana","18","Spencer County","147",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Spencer County",8082,4257,2352,1473
"G1801490","2010","2","3","Indiana","18","Starke County","149",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Starke County",9038,4756,2418,1864
"G1801510","2010","2","3","Indiana","18","Steuben County","151",,,,,,,,,,,"11420","99999","258",,,,,,,,,,,,"Steuben County",13310,7007,3140,3163
"G1801530","2010","2","3","Indiana","18","Sullivan County","153",,,,,,,,,,,"45460","99999","999",,,,,,,,,,,,"Sullivan County",7823,3705,2312,1806
"G1801550","2010","2","3","Indiana","18","Switzerland County","155",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Switzerland County",4034,2135,917,982
"G1801570","2010","2","3","Indiana","18","Tippecanoe County","157",,,,,,,,,,,"29140","99999","320",,,,,,,,,,,,"Tippecanoe County",65532,27198,8817,29517
"G1801590","2010","2","3","Indiana","18","Tipton County","159",,,,,,,,,,,"29020","99999","316",,,,,,,,,,,,"Tipton County",6376,3448,1617,1311
"G1801610","2010","2","3","Indiana","18","Union County","161",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Union County",2938,1476,655,807
"G1801630","2010","2","3","Indiana","18","Vanderburgh County","163",,,,,,,,,,,"21780","99999","999",,,,,,,,,,,,"Vanderburgh County",74454,33101,14923,26430
"G1801650","2010","2","3","Indiana","18","Vermillion County","165",,,,,,,,,,,"45460","99999","999",,,,,,,,,,,,"Vermillion County",6619,3139,1962,1518
"G1801670","2010","2","3","Indiana","18","Vigo County","167",,,,,,,,,,,"45460","99999","999",,,,,,,,,,,,"Vigo County",41361,18012,8362,14987
"G1801690","2010","2","3","Indiana","18","Wabash County","169",,,,,,,,,,,"47340","99999","999",,,,,,,,,,,,"Wabash County",12777,6140,3394,3243
"G1801710","2010","2","3","Indiana","18","Warren County","171",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Warren County",3337,1742,938,657
"G1801730","2010","2","3","Indiana","18","Warrick County","173",,,,,,,,,,,"21780","99999","999",,,,,,,,,,,,"Warrick County",22505,13241,5007,4257
"G1801750","2010","2","3","Indiana","18","Washington County","175",,,,,,,,,,,"31140","99999","350",,,,,,,,,,,,"Washington County",10850,5669,2823,2358
"G1801770","2010","2","3","Indiana","18","Wayne County","177",,,,,,,,,,,"39980","99999","999",,,,,,,,,,,,"Wayne County",27551,12920,5606,9025
"G1801790","2010","2","3","Indiana","18","Wells County","179",,,,,,,,,,,"23060","99999","258",,,,,,,,,,,,"Wells County",10780,5794,2705,2281
"G1801810","2010","2","3","Indiana","18","White County","181",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"White County",9741,4898,2533,2310
"G1801830","2010","2","3","Indiana","18","Whitley County","183",,,,,,,,,,,"23060","99999","258",,,,,,,,,,,,"Whitley County",13001,7522,3177,2302
"G1900010","2010","2","4","Iowa","19","Adair County","001",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Adair County",3292,1387,1133,772
"G1900030","2010","2","4","Iowa","19","Adams County","003",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Adams County",1715,667,663,385
"G1900050","2010","2","4","Iowa","19","Allamakee County","005",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Allamakee County",5845,2430,2109,1306
"G1900070","2010","2","4","Iowa","19","Appanoose County","007",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Appanoose County",5627,2073,1963,1591
"G1900090","2010","2","4","Iowa","19","Audubon County","009",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Audubon County",2617,1020,1110,487
"G1900110","2010","2","4","Iowa","19","Benton County","011",,,,,,,,,,,"16300","99999","999",,,,,,,,,,,,"Benton County",10302,5544,2779,1979
"G1900130","2010","2","4","Iowa","19","Black Hawk County","013",,,,,,,,,,,"47940","99999","999",,,,,,,,,,,,"Black Hawk County",52470,23623,12026,16821
"G1900150","2010","2","4","Iowa","19","Boone County","015",,,,,,,,,,,"14340","99999","112",,,,,,,,,,,,"Boone County",10728,5261,2806,2661
"G1900170","2010","2","4","Iowa","19","Bremer County","017",,,,,,,,,,,"47940","99999","999",,,,,,,,,,,,"Bremer County",9385,4732,2744,1909
"G1900190","2010","2","4","Iowa","19","Buchanan County","019",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Buchanan County",8161,4037,2404,1720
"G1900210","2010","2","4","Iowa","19","Buena Vista County","021",,,,,,,,,,,"44740","99999","999",,,,,,,,,,,,"Buena Vista County",7522,2990,2286,2246
"G1900230","2010","2","4","Iowa","19","Butler County","023",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Butler County",6120,2870,2124,1126
"G1900250","2010","2","4","Iowa","19","Calhoun County","025",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Calhoun County",4242,1678,1710,854
"G1900270","2010","2","4","Iowa","19","Carroll County","027",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Carroll County",8683,3669,2817,2197
"G1900290","2010","2","4","Iowa","19","Cass County","029",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Cass County",5980,2386,1945,1649
"G1900310","2010","2","4","Iowa","19","Cedar County","031",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Cedar County",7511,3867,2036,1608
"G1900330","2010","2","4","Iowa","19","Cerro Gordo County","033",,,,,,,,,,,"32380","99999","999",,,,,,,,,,,,"Cerro Gordo County",19350,8541,5214,5595
"G1900350","2010","2","4","Iowa","19","Cherokee County","035",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Cherokee County",5207,1957,1990,1260
"G1900370","2010","2","4","Iowa","19","Chickasaw County","037",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Chickasaw County",5204,2318,1898,988
"G1900390","2010","2","4","Iowa","19","Clarke County","039",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Clarke County",3701,1553,1086,1062
"G1900410","2010","2","4","Iowa","19","Clay County","041",,,,,,,,,,,"43980","99999","999",,,,,,,,,,,,"Clay County",7282,3034,2110,2138
"G1900430","2010","2","4","Iowa","19","Clayton County","043",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Clayton County",7599,3165,2654,1780
"G1900450","2010","2","4","Iowa","19","Clinton County","045",,,,,,,,,,,"17540","99999","999",,,,,,,,,,,,"Clinton County",20223,9307,5388,5528
"G1900470","2010","2","4","Iowa","19","Crawford County","047",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Crawford County",6413,2587,2101,1725
"G1900490","2010","2","4","Iowa","19","Dallas County","049",,,,,,,,,,,"19780","99999","218",,,,,,,,,,,,"Dallas County",25240,15777,4007,5456
"G1900510","2010","2","4","Iowa","19","Davis County","051",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Davis County",3201,1399,1164,638
"G1900530","2010","2","4","Iowa","19","Decatur County","053",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Decatur County",3223,1168,1103,952
"G1900550","2010","2","4","Iowa","19","Delaware County","055",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Delaware County",7062,3414,2220,1428
"G1900570","2010","2","4","Iowa","19","Des Moines County","057",,,,,,,,,,,"15460","99999","999",,,,,,,,,,,,"Des Moines County",17003,7228,5117,4658
"G1900590","2010","2","4","Iowa","19","Dickinson County","059",,,,,,,,,,,"44020","99999","999",,,,,,,,,,,,"Dickinson County",7554,3469,2414,1671
"G1900610","2010","2","4","Iowa","19","Dubuque County","061",,,,,,,,,,,"20220","99999","999",,,,,,,,,,,,"Dubuque County",36815,17475,9494,9846
"G1900630","2010","2","4","Iowa","19","Emmet County","063",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Emmet County",4236,1749,1465,1022
"G1900650","2010","2","4","Iowa","19","Fayette County","065",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Fayette County",8634,3555,2899,2180
"G1900670","2010","2","4","Iowa","19","Floyd County","067",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Floyd County",6886,2890,2227,1769
"G1900690","2010","2","4","Iowa","19","Franklin County","069",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Franklin County",4332,1790,1516,1026
"G1900710","2010","2","4","Iowa","19","Fremont County","071",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Fremont County",3064,1315,976,773
"G1900730","2010","2","4","Iowa","19","Greene County","073",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Greene County",3996,1594,1412,990
"G1900750","2010","2","4","Iowa","19","Grundy County","075",,,,,,,,,,,"47940","99999","999",,,,,,,,,,,,"Grundy County",5131,2546,1667,918
"G1900770","2010","2","4","Iowa","19","Guthrie County","077",,,,,,,,,,,"19780","99999","218",,,,,,,,,,,,"Guthrie County",4544,2178,1503,863
"G1900790","2010","2","4","Iowa","19","Hamilton County","079",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Hamilton County",6540,3017,1801,1722
"G1900810","2010","2","4","Iowa","19","Hancock County","081",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Hancock County",4741,2090,1690,961
"G1900830","2010","2","4","Iowa","19","Hardin County","083",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Hardin County",7296,3052,2466,1778
"G1900850","2010","2","4","Iowa","19","Harrison County","085",,,,,,,,,,,"36540","99999","420",,,,,,,,,,,,"Harrison County",5987,2914,1717,1356
"G1900870","2010","2","4","Iowa","19","Henry County","087",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Henry County",7666,3437,2208,2021
"G1900890","2010","2","4","Iowa","19","Howard County","089",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Howard County",3944,1756,1387,801
