GISJOIN,id,Temp,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,BLOCKA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,TTRACTA,TBLKGRPA,ANRCA,CBSAA,METDIVA,CSAA,NECTAA,NECTADIVA,CNECTAA,UAA,URBRURALA,CDA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,NAME,SABINSA,H7V001
G2900950,29009,G29009,2010,2,4,Missouri,29,Jackson County,95,,,,,,,,,,,,,,28140,99999,312,,,,,,,,,,,,,,Jackson County,,674158
G2900970,29009,G29009,2010,2,4,Missouri,29,Jasper County,97,,,,,,,,,,,,,,27900,99999,999,,,,,,,,,,,,,,Jasper County,,117404
G2900990,29009,G29009,2010,2,4,Missouri,29,Jefferson County,99,,,,,,,,,,,,,,41180,99999,476,,,,,,,,,,,,,,Jefferson County,,218733
G2901010,29010,G29010,2010,2,4,Missouri,29,Johnson County,101,,,,,,,,,,,,,,47660,99999,312,,,,,,,,,,,,,,Johnson County,,52595
G2901030,29010,G29010,2010,2,4,Missouri,29,Knox County,103,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Knox County,,4131
G2901050,29010,G29010,2010,2,4,Missouri,29,Laclede County,105,,,,,,,,,,,,,,30060,99999,999,,,,,,,,,,,,,,Laclede County,,35571
G2901070,29010,G29010,2010,2,4,Missouri,29,Lafayette County,107,,,,,,,,,,,,,,28140,99999,312,,,,,,,,,,,,,,Lafayette County,,33381
G2901090,29010,G29010,2010,2,4,Missouri,29,Lawrence County,109,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Lawrence County,,38634
G2901110,29011,G29011,2010,2,4,Missouri,29,Lewis County,111,,,,,,,,,,,,,,39500,99999,999,,,,,,,,,,,,,,Lewis County,,10211
G2901130,29011,G29011,2010,2,4,Missouri,29,Lincoln County,113,,,,,,,,,,,,,,41180,99999,476,,,,,,,,,,,,,,Lincoln County,,52566
G2901150,29011,G29011,2010,2,4,Missouri,29,Linn County,115,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Linn County,,12761
G2901170,29011,G29011,2010,2,4,Missouri,29,Livingston County,117,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Livingston County,,15195
G2901190,29011,G29011,2010,2,4,Missouri,29,McDonald County,119,,,,,,,,,,,,,,22220,99999,999,,,,,,,,,,,,,,McDonald County,,23083
G2901210,29012,G29012,2010,2,4,Missouri,29,Macon County,121,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Macon County,,15566
G2901230,29012,G29012,2010,2,4,Missouri,29,Madison County,123,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Madison County,,12226
G2901250,29012,G29012,2010,2,4,Missouri,29,Maries County,125,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Maries County,,9176
G2901270,29012,G29012,2010,2,4,Missouri,29,Marion County,127,,,,,,,,,,,,,,25300,99999,999,,,,,,,,,,,,,,Marion County,,28781
G2901290,29012,G29012,2010,2,4,Missouri,29,Mercer County,129,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Mercer County,,3785
G2901310,29013,G29013,2010,2,4,Missouri,29,Miller County,131,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Miller County,,24748
G2901330,29013,G29013,2010,2,4,Missouri,29,Mississippi County,133,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Mississippi County,,14358
G2901350,29013,G29013,2010,2,4,Missouri,29,Moniteau County,135,,,,,,,,,,,,,,27620,99999,999,,,,,,,,,,,,,,Moniteau County,,15607
G2901370,29013,G29013,2010,2,4,Missouri,29,Monroe County,137,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Monroe County,,8840
G2901390,29013,G29013,2010,2,4,Missouri,29,Montgomery County,139,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Montgomery County,,12236
G2901410,29014,G29014,2010,2,4,Missouri,29,Morgan County,141,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Morgan County,,20565
G2901430,29014,G29014,2010,2,4,Missouri,29,New Madrid County,143,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,New Madrid County,,18956
G2901450,29014,G29014,2010,2,4,Missouri,29,Newton County,145,,,,,,,,,,,,,,27900,99999,999,,,,,,,,,,,,,,Newton County,,58114
G2901470,29014,G29014,2010,2,4,Missouri,29,Nodaway County,147,,,,,,,,,,,,,,32340,99999,999,,,,,,,,,,,,,,Nodaway County,,23370
G2901490,29014,G29014,2010,2,4,Missouri,29,Oregon County,149,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Oregon County,,10881
G2901510,29015,G29015,2010,2,4,Missouri,29,Osage County,151,,,,,,,,,,,,,,27620,99999,999,,,,,,,,,,,,,,Osage County,,13878
G2901530,29015,G29015,2010,2,4,Missouri,29,Ozark County,153,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Ozark County,,9723
G2901550,29015,G29015,2010,2,4,Missouri,29,Pemiscot County,155,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Pemiscot County,,18296
G2901570,29015,G29015,2010,2,4,Missouri,29,Perry County,157,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Perry County,,18971
G2901590,29015,G29015,2010,2,4,Missouri,29,Pettis County,159,,,,,,,,,,,,,,42740,99999,999,,,,,,,,,,,,,,Pettis County,,42201
G2901610,29016,G29016,2010,2,4,Missouri,29,Phelps County,161,,,,,,,,,,,,,,40620,99999,999,,,,,,,,,,,,,,Phelps County,,45156
G2901630,29016,G29016,2010,2,4,Missouri,29,Pike County,163,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Pike County,,18516
G2901650,29016,G29016,2010,2,4,Missouri,29,Platte County,165,,,,,,,,,,,,,,28140,99999,312,,,,,,,,,,,,,,Platte County,,89322
G2901670,29016,G29016,2010,2,4,Missouri,29,Polk County,167,,,,,,,,,,,,,,44180,99999,999,,,,,,,,,,,,,,Polk County,,31137
G2901690,29016,G29016,2010,2,4,Missouri,29,Pulaski County,169,,,,,,,,,,,,,,22780,99999,999,,,,,,,,,,,,,,Pulaski County,,52274
G2901710,29017,G29017,2010,2,4,Missouri,29,Putnam County,171,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Putnam County,,4979
G2901730,29017,G29017,2010,2,4,Missouri,29,Ralls County,173,,,,,,,,,,,,,,25300,99999,999,,,,,,,,,,,,,,Ralls County,,10167
G2901750,29017,G29017,2010,2,4,Missouri,29,Randolph County,175,,,,,,,,,,,,,,33620,99999,999,,,,,,,,,,,,,,Randolph County,,25414
G2901770,29017,G29017,2010,2,4,Missouri,29,Ray County,177,,,,,,,,,,,,,,28140,99999,312,,,,,,,,,,,,,,Ray County,,23494
G2901790,29017,G29017,2010,2,4,Missouri,29,Reynolds County,179,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Reynolds County,,6696
G2901810,29018,G29018,2010,2,4,Missouri,29,Ripley County,181,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Ripley County,,14100
G2901830,29018,G29018,2010,2,4,Missouri,29,St. Charles County,183,,,,,,,,,,,,,,41180,99999,476,,,,,,,,,,,,,,St. Charles County,,360485
G2901850,29018,G29018,2010,2,4,Missouri,29,St. Clair County,185,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,St. Clair County,,9805
G2901860,29018,G29018,2010,2,4,Missouri,29,Ste. Genevieve County,186,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Ste. Genevieve County,,18145
G2901870,29018,G29018,2010,2,4,Missouri,29,St. Francois County,187,,,,,,,,,,,,,,22100,99999,476,,,,,,,,,,,,,,St. Francois County,,65359
G2901890,29018,G29018,2010,2,4,Missouri,29,St. Louis County,189,,,,,,,,,,,,,,41180,99999,476,,,,,,,,,,,,,,St. Louis County,,998954
G2901950,29019,G29019,2010,2,4,Missouri,29,Saline County,195,,,,,,,,,,,,,,32180,99999,999,,,,,,,,,,,,,,Saline County,,23370
G2901970,29019,G29019,2010,2,4,Missouri,29,Schuyler County,197,,,,,,,,,,,,,,28860,99999,999,,,,,,,,,,,,,,Schuyler County,,4431
G2901990,29019,G29019,2010,2,4,Missouri,29,Scotland County,199,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Scotland County,,4843
G2902010,29020,G29020,2010,2,4,Missouri,29,Scott County,201,,,,,,,,,,,,,,43460,99999,164,,,,,,,,,,,,,,Scott County,,39191
G2902030,29020,G29020,2010,2,4,Missouri,29,Shannon County,203,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Shannon County,,8441
G2902050,29020,G29020,2010,2,4,Missouri,29,Shelby County,205,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Shelby County,,6373
G2902070,29020,G29020,2010,2,4,Missouri,29,Stoddard County,207,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Stoddard County,,29968
G2902090,29020,G29020,2010,2,4,Missouri,29,Stone County,209,,,,,,,,,,,,,,14700,99999,999,,,,,,,,,,,,,,Stone County,,32202
G2902110,29021,G29021,2010,2,4,Missouri,29,Sullivan County,211,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Sullivan County,,6714
G2902130,29021,G29021,2010,2,4,Missouri,29,Taney County,213,,,,,,,,,,,,,,14700,99999,999,,,,,,,,,,,,,,Taney County,,51675
G2902150,29021,G29021,2010,2,4,Missouri,29,Texas County,215,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Texas County,,26008
G2902170,29021,G29021,2010,2,4,Missouri,29,Vernon County,217,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Vernon County,,21159
G2902190,29021,G29021,2010,2,4,Missouri,29,Warren County,219,,,,,,,,,,,,,,41180,99999,476,,,,,,,,,,,,,,Warren County,,32513
G2902210,29022,G29022,2010,2,4,Missouri,29,Washington County,221,,,,,,,,,,,,,,41180,99999,476,,,,,,,,,,,,,,Washington County,,25195
G2902230,29022,G29022,2010,2,4,Missouri,29,Wayne County,223,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Wayne County,,13521
G2902250,29022,G29022,2010,2,4,Missouri,29,Webster County,225,,,,,,,,,,,,,,44180,99999,999,,,,,,,,,,,,,,Webster County,,36202
G2902270,29022,G29022,2010,2,4,Missouri,29,Worth County,227,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Worth County,,2171
G2902290,29022,G29022,2010,2,4,Missouri,29,Wright County,229,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Wright County,,18815
G2905100,29051,G29051,2010,2,4,Missouri,29,St. Louis city,510,,,,,,,,,,,,,,41180,99999,476,,,,,,,,,,,,,,St. Louis city,,319294
G3000010,30000,G30000,2010,4,8,Montana,30,Beaverhead County,1,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Beaverhead County,,9246
G3000030,30000,G30000,2010,4,8,Montana,30,Big Horn County,3,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Big Horn County,,12865
G3000050,30000,G30000,2010,4,8,Montana,30,Blaine County,5,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Blaine County,,6491
G3000070,30000,G30000,2010,4,8,Montana,30,Broadwater County,7,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Broadwater County,,5612
G3000090,30000,G30000,2010,4,8,Montana,30,Carbon County,9,,,,,,,,,,,,,,13740,99999,999,,,,,,,,,,,,,,Carbon County,,10078
G3000110,30001,G30001,2010,4,8,Montana,30,Carter County,11,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Carter County,,1160
G3000130,30001,G30001,2010,4,8,Montana,30,Cascade County,13,,,,,,,,,,,,,,24500,99999,999,,,,,,,,,,,,,,Cascade County,,81327
G3000150,30001,G30001,2010,4,8,Montana,30,Chouteau County,15,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Chouteau County,,5813
G3000170,30001,G30001,2010,4,8,Montana,30,Custer County,17,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Custer County,,11699
G3000190,30001,G30001,2010,4,8,Montana,30,Daniels County,19,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Daniels County,,1751
G3000210,30002,G30002,2010,4,8,Montana,30,Dawson County,21,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Dawson County,,8966
G3000230,30002,G30002,2010,4,8,Montana,30,Deer Lodge County,23,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Deer Lodge County,,9298
G3000250,30002,G30002,2010,4,8,Montana,30,Fallon County,25,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Fallon County,,2890
G3000270,30002,G30002,2010,4,8,Montana,30,Fergus County,27,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Fergus County,,11586
G3000290,30002,G30002,2010,4,8,Montana,30,Flathead County,29,,,,,,,,,,,,,,28060,99999,999,,,,,,,,,,,,,,Flathead County,,90928
G3000310,30003,G30003,2010,4,8,Montana,30,Gallatin County,31,,,,,,,,,,,,,,14580,99999,999,,,,,,,,,,,,,,Gallatin County,,89513
G3000330,30003,G30003,2010,4,8,Montana,30,Garfield County,33,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Garfield County,,1206
G3000350,30003,G30003,2010,4,8,Montana,30,Glacier County,35,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Glacier County,,13399
G3000370,30003,G30003,2010,4,8,Montana,30,Golden Valley County,37,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Golden Valley County,,884
G3000390,30003,G30003,2010,4,8,Montana,30,Granite County,39,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Granite County,,3079
G3000410,30004,G30004,2010,4,8,Montana,30,Hill County,41,,,,,,,,,,,,,,25660,99999,999,,,,,,,,,,,,,,Hill County,,16096
G3000430,30004,G30004,2010,4,8,Montana,30,Jefferson County,43,,,,,,,,,,,,,,25740,99999,999,,,,,,,,,,,,,,Jefferson County,,11406
G3000450,30004,G30004,2010,4,8,Montana,30,Judith Basin County,45,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Judith Basin County,,2072
G3000470,30004,G30004,2010,4,8,Montana,30,Lake County,47,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Lake County,,28746
G3000490,30004,G30004,2010,4,8,Montana,30,Lewis and Clark County,49,,,,,,,,,,,,,,25740,99999,999,,,,,,,,,,,,,,Lewis and Clark County,,63395
G3000510,30005,G30005,2010,4,8,Montana,30,Liberty County,51,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Liberty County,,2339
G3000530,30005,G30005,2010,4,8,Montana,30,Lincoln County,53,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Lincoln County,,19687
G3000550,30005,G30005,2010,4,8,Montana,30,McCone County,55,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,McCone County,,1734
G3000570,30005,G30005,2010,4,8,Montana,30,Madison County,57,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Madison County,,7691
G3000590,30005,G30005,2010,4,8,Montana,30,Meagher County,59,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Meagher County,,1891
G3000610,30006,G30006,2010,4,8,Montana,30,Mineral County,61,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Mineral County,,4223
G3000630,30006,G30006,2010,4,8,Montana,30,Missoula County,63,,,,,,,,,,,,,,33540,99999,999,,,,,,,,,,,,,,Missoula County,,109299
G3000650,30006,G30006,2010,4,8,Montana,30,Musselshell County,65,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Musselshell County,,4538
G3000670,30006,G30006,2010,4,8,Montana,30,Park County,67,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Park County,,15636
G3000690,30006,G30006,2010,4,8,Montana,30,Petroleum County,69,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Petroleum County,,494
G3000710,30007,G30007,2010,4,8,Montana,30,Phillips County,71,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Phillips County,,4253
G3000730,30007,G30007,2010,4,8,Montana,30,Pondera County,73,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Pondera County,,6153
G3000750,30007,G30007,2010,4,8,Montana,30,Powder River County,75,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Powder River County,,1743
G3000770,30007,G30007,2010,4,8,Montana,30,Powell County,77,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Powell County,,7027
G3000790,30007,G30007,2010,4,8,Montana,30,Prairie County,79,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Prairie County,,1179
G3000810,30008,G30008,2010,4,8,Montana,30,Ravalli County,81,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Ravalli County,,40212
G3000830,30008,G30008,2010,4,8,Montana,30,Richland County,83,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Richland County,,9746
G3000850,30008,G30008,2010,4,8,Montana,30,Roosevelt County,85,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Roosevelt County,,10425
G3000870,30008,G30008,2010,4,8,Montana,30,Rosebud County,87,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Rosebud County,,9233
G3000890,30008,G30008,2010,4,8,Montana,30,Sanders County,89,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Sanders County,,11413
G3000910,30009,G30009,2010,4,8,Montana,30,Sheridan County,91,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Sheridan County,,3384
G3000930,30009,G30009,2010,4,8,Montana,30,Silver Bow County,93,,,,,,,,,,,,,,15580,99999,999,,,,,,,,,,,,,,Silver Bow County,,34200
G3000950,30009,G30009,2010,4,8,Montana,30,Stillwater County,95,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Stillwater County,,9117
G3000970,30009,G30009,2010,4,8,Montana,30,Sweet Grass County,97,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Sweet Grass County,,3651
G3000990,30009,G30009,2010,4,8,Montana,30,Teton County,99,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Teton County,,6073
G3001010,30010,G30010,2010,4,8,Montana,30,Toole County,101,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Toole County,,5324
G3001030,30010,G30010,2010,4,8,Montana,30,Treasure County,103,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Treasure County,,718
G3001050,30010,G30010,2010,4,8,Montana,30,Valley County,105,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Valley County,,7369
G3001070,30010,G30010,2010,4,8,Montana,30,Wheatland County,107,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Wheatland County,,2168
G3001090,30010,G30010,2010,4,8,Montana,30,Wibaux County,109,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Wibaux County,,1017
G3001110,30011,G30011,2010,4,8,Montana,30,Yellowstone County,111,,,,,,,,,,,,,,13740,99999,999,,,,,,,,,,,,,,Yellowstone County,,147972
G3100010,31000,G31000,2010,2,4,Nebraska,31,Adams County,1,,,,,,,,,,,,,,25580,99999,999,,,,,,,,,,,,,,Adams County,,31364
G3100030,31000,G31000,2010,2,4,Nebraska,31,Antelope County,3,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Antelope County,,6685
G3100050,31000,G31000,2010,2,4,Nebraska,31,Arthur County,5,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Arthur County,,460
G3100070,31000,G31000,2010,2,4,Nebraska,31,Banner County,7,,,,,,,,,,,,,,42420,99999,999,,,,,,,,,,,,,,Banner County,,690
G3100090,31000,G31000,2010,2,4,Nebraska,31,Blaine County,9,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Blaine County,,478
G3100110,31001,G31001,2010,2,4,Nebraska,31,Boone County,11,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Boone County,,5505
G3100130,31001,G31001,2010,2,4,Nebraska,31,Box Butte County,13,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Box Butte County,,11308
G3100150,31001,G31001,2010,2,4,Nebraska,31,Boyd County,15,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Boyd County,,2099
G3100170,31001,G31001,2010,2,4,Nebraska,31,Brown County,17,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Brown County,,3145
G3100190,31001,G31001,2010,2,4,Nebraska,31,Buffalo County,19,,,,,,,,,,,,,,28260,99999,999,,,,,,,,,,,,,,Buffalo County,,46102
G3100210,31002,G31002,2010,2,4,Nebraska,31,Burt County,21,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Burt County,,6858
G3100230,31002,G31002,2010,2,4,Nebraska,31,Butler County,23,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Butler County,,8395
G3100250,31002,G31002,2010,2,4,Nebraska,31,Cass County,25,,,,,,,,,,,,,,36540,99999,420,,,,,,,,,,,,,,Cass County,,25241
G3100270,31002,G31002,2010,2,4,Nebraska,31,Cedar County,27,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Cedar County,,8852
G3100290,31002,G31002,2010,2,4,Nebraska,31,Chase County,29,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Chase County,,3966
G3100310,31003,G31003,2010,2,4,Nebraska,31,Cherry County,31,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Cherry County,,5713
G3100330,31003,G31003,2010,2,4,Nebraska,31,Cheyenne County,33,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Cheyenne County,,9998
G3100350,31003,G31003,2010,2,4,Nebraska,31,Clay County,35,,,,,,,,,,,,,,25580,99999,999,,,,,,,,,,,,,,Clay County,,6542
G3100370,31003,G31003,2010,2,4,Nebraska,31,Colfax County,37,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Colfax County,,10515
G3100390,31003,G31003,2010,2,4,Nebraska,31,Cuming County,39,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Cuming County,,9139
G3100410,31004,G31004,2010,2,4,Nebraska,31,Custer County,41,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Custer County,,10939
G3100430,31004,G31004,2010,2,4,Nebraska,31,Dakota County,43,,,,,,,,,,,,,,43580,99999,512,,,,,,,,,,,,,,Dakota County,,21006
G3100450,31004,G31004,2010,2,4,Nebraska,31,Dawes County,45,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Dawes County,,9182
G3100470,31004,G31004,2010,2,4,Nebraska,31,Dawson County,47,,,,,,,,,,,,,,30420,99999,999,,,,,,,,,,,,,,Dawson County,,24326
G3100490,31004,G31004,2010,2,4,Nebraska,31,Deuel County,49,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Deuel County,,1941
G3100510,31005,G31005,2010,2,4,Nebraska,31,Dixon County,51,,,,,,,,,,,,,,43580,99999,512,,,,,,,,,,,,,,Dixon County,,6000
G3100530,31005,G31005,2010,2,4,Nebraska,31,Dodge County,53,,,,,,,,,,,,,,23340,99999,420,,,,,,,,,,,,,,Dodge County,,36691
G3100550,31005,G31005,2010,2,4,Nebraska,31,Douglas County,55,,,,,,,,,,,,,,36540,99999,420,,,,,,,,,,,,,,Douglas County,,517110
G3100570,31005,G31005,2010,2,4,Nebraska,31,Dundy County,57,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Dundy County,,2008
G3100590,31005,G31005,2010,2,4,Nebraska,31,Fillmore County,59,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Fillmore County,,5890
G3100610,31006,G31006,2010,2,4,Nebraska,31,Franklin County,61,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Franklin County,,3225
G3100630,31006,G31006,2010,2,4,Nebraska,31,Frontier County,63,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Frontier County,,2756
G3100650,31006,G31006,2010,2,4,Nebraska,31,Furnas County,65,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Furnas County,,4959
G3100670,31006,G31006,2010,2,4,Nebraska,31,Gage County,67,,,,,,,,,,,,,,13100,99999,999,,,,,,,,,,,,,,Gage County,,22311
G3100690,31006,G31006,2010,2,4,Nebraska,31,Garden County,69,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Garden County,,2057
G3100710,31007,G31007,2010,2,4,Nebraska,31,Garfield County,71,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Garfield County,,2049
G3100730,31007,G31007,2010,2,4,Nebraska,31,Gosper County,73,,,,,,,,,,,,,,30420,99999,999,,,,,,,,,,,,,,Gosper County,,2044
G3100750,31007,G31007,2010,2,4,Nebraska,31,Grant County,75,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Grant County,,614
G3100770,31007,G31007,2010,2,4,Nebraska,31,Greeley County,77,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Greeley County,,2538
G3100790,31007,G31007,2010,2,4,Nebraska,31,Hall County,79,,,,,,,,,,,,,,24260,99999,999,,,,,,,,,,,,,,Hall County,,58607
G3100810,31008,G31008,2010,2,4,Nebraska,31,Hamilton County,81,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Hamilton County,,9124
G3100830,31008,G31008,2010,2,4,Nebraska,31,Harlan County,83,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Harlan County,,3423
G3100850,31008,G31008,2010,2,4,Nebraska,31,Hayes County,85,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Hayes County,,967
G3100870,31008,G31008,2010,2,4,Nebraska,31,Hitchcock County,87,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Hitchcock County,,2908
G3100890,31008,G31008,2010,2,4,Nebraska,31,Holt County,89,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Holt County,,10435
G3100910,31009,G31009,2010,2,4,Nebraska,31,Hooker County,91,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Hooker County,,736
G3100930,31009,G31009,2010,2,4,Nebraska,31,Howard County,93,,,,,,,,,,,,,,24260,99999,999,,,,,,,,,,,,,,Howard County,,6274
G3100950,31009,G31009,2010,2,4,Nebraska,31,Jefferson County,95,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Jefferson County,,7547
G3100970,31009,G31009,2010,2,4,Nebraska,31,Johnson County,97,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Johnson County,,5217
G3100990,31009,G31009,2010,2,4,Nebraska,31,Kearney County,99,,,,,,,,,,,,,,28260,99999,999,,,,,,,,,,,,,,Kearney County,,6489
G3101010,31010,G31010,2010,2,4,Nebraska,31,Keith County,101,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Keith County,,8368
